CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,COVER_PCT,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE
1276063663290487,815078024290487,2021,13,4,297,41.0,4.0,1,LIGUS2,1,LIGUS2,4,2022-12-13 12:34:51,,12,2
1276063664290487,815078024290487,2021,13,4,297,41.0,1.0,1,LOJA,1,LOJA,6,2022-12-13 12:34:51,,12,2
1276063665290487,815078024290487,2021,13,4,297,41.0,2.0,1,LOJA,1,LOJA,25,2022-12-13 12:34:51,,12,2
1276063666290487,815078024290487,2021,13,4,297,41.0,3.0,1,LOJA,1,LOJA,20,2022-12-13 12:34:51,,12,2
1276063667290487,815078024290487,2021,13,4,297,41.0,4.0,1,LOJA,1,LOJA,35,2022-12-13 12:34:51,,12,2
1276063668290487,815078024290487,2021,13,4,297,41.0,1.0,1,MIVI,1,MIVI,25,2022-12-13 12:34:51,,12,2
1276062689290487,815077916290487,2021,13,4,285,43.0,2.0,1,LOJA,1,LOJA,6,2022-12-13 12:34:47,,12,2
1276073801290487,815079017290487,2021,13,1,229,2.0,2.0,2,MEAZ,1,MEAZ,10,2022-12-13 12:35:32,,12,2
1276073819290487,815079021290487,2021,13,1,299,105.0,3.0,1,LYJA,1,LYJA,2,2022-12-13 12:35:32,,12,2
1276073980290487,815079035290487,2021,13,1,299,2.0,1.0,1,CICA,1,CICA,4,2022-12-13 12:35:32,,12,2
1276073981290487,815079035290487,2021,13,1,299,2.0,1.0,1,LIGUS2,1,LIGUS2,3,2022-12-13 12:35:32,,12,2
1276073982290487,815079035290487,2021,13,1,299,2.0,2.0,1,LIGUS2,1,LIGUS2,3,2022-12-13 12:35:33,,12,2
1276073983290487,815079035290487,2021,13,1,299,2.0,3.0,1,LIGUS2,1,LIGUS2,20,2022-12-13 12:35:33,,12,2
1276073984290487,815079035290487,2021,13,1,299,2.0,1.0,1,LOJA,1,LOJA,3,2022-12-13 12:35:33,,12,2
1276073985290487,815079035290487,2021,13,1,299,2.0,2.0,1,LOJA,1,LOJA,3,2022-12-13 12:35:33,,12,2
1276073986290487,815079035290487,2021,13,1,299,2.0,3.0,1,LOJA,1,LOJA,5,2022-12-13 12:35:33,,12,2
1276073987290487,815079035290487,2021,13,1,299,2.0,2.0,1,LYJA,1,LYJA,1,2022-12-13 12:35:33,,12,2
1276063072290487,815077953290487,2021,13,4,121,34.0,1.0,1,ELPU2,1,ELPU2,2,2022-12-13 12:34:49,,12,2
1276063073290487,815077953290487,2021,13,4,121,34.0,1.0,1,LIGUS2,1,LIGUS2,1,2022-12-13 12:34:49,,12,2
1276063074290487,815077953290487,2021,13,4,121,34.0,2.0,1,LIGUS2,1,LIGUS2,1,2022-12-13 12:34:49,,12,2
1276063075290487,815077953290487,2021,13,4,121,34.0,4.0,1,LIGUS2,1,LIGUS2,1,2022-12-13 12:34:49,,12,2
1276063076290487,815077953290487,2021,13,4,121,34.0,1.0,1,LOJA,1,LOJA,2,2022-12-13 12:34:49,,12,2
1276063077290487,815077953290487,2021,13,4,121,34.0,1.0,1,MABE2,1,MABE2,2,2022-12-13 12:34:49,,12,2
1276063125290487,815077962290487,2021,13,4,121,2.0,3.0,2,HEDER,1,HEDER,45,2022-12-13 12:34:49,,12,2
1276063126290487,815077962290487,2021,13,4,121,2.0,3.0,2,LIGUS2,1,LIGUS2,1,2022-12-13 12:34:49,,12,2
1276063127290487,815077962290487,2021,13,4,121,2.0,3.0,2,LOJA,1,LOJA,2,2022-12-13 12:34:49,,12,2
1276063128290487,815077962290487,2021,13,4,121,2.0,3.0,2,LONIC,1,LONIC,2,2022-12-13 12:34:49,,12,2
1276063129290487,815077962290487,2021,13,4,121,2.0,3.0,2,NADO,1,NADO,1,2022-12-13 12:34:49,,12,2
1276063147290487,815077963290487,2021,13,4,121,42.0,2.0,1,NADO,1,NADO,1,2022-12-13 12:34:49,,12,2
1276063148290487,815077963290487,2021,13,4,121,42.0,3.0,1,NADO,1,NADO,1,2022-12-13 12:34:49,,12,2
1276063149290487,815077963290487,2021,13,4,121,42.0,1.0,1,PYCA80,1,PYCA80,1,2022-12-13 12:34:49,,12,2
1276063150290487,815077963290487,2021,13,4,121,42.0,2.0,1,PYCA80,1,PYCA80,1,2022-12-13 12:34:49,,12,2
1276063151290487,815077963290487,2021,13,4,121,42.0,3.0,1,PYCA80,1,PYCA80,1,2022-12-13 12:34:49,,12,2
1276063134290487,815077963290487,2021,13,4,121,42.0,2.0,1,ELAEA,1,ELAEA,1,2022-12-13 12:34:49,,12,2
1276063135290487,815077963290487,2021,13,4,121,42.0,1.0,1,HEDER,1,HEDER,2,2022-12-13 12:34:49,,12,2
1276063136290487,815077963290487,2021,13,4,121,42.0,2.0,1,HEDER,1,HEDER,3,2022-12-13 12:34:49,,12,2
1276063137290487,815077963290487,2021,13,4,121,42.0,3.0,1,HEDER,1,HEDER,10,2022-12-13 12:34:49,,12,2
1276063138290487,815077963290487,2021,13,4,121,42.0,4.0,1,HEDER,1,HEDER,1,2022-12-13 12:34:49,,12,2
1276063139290487,815077963290487,2021,13,4,121,42.0,1.0,1,LIGUS2,1,LIGUS2,45,2022-12-13 12:34:49,,12,2
1276063140290487,815077963290487,2021,13,4,121,42.0,2.0,1,LIGUS2,1,LIGUS2,15,2022-12-13 12:34:49,,12,2
1276063141290487,815077963290487,2021,13,4,121,42.0,3.0,1,LIGUS2,1,LIGUS2,30,2022-12-13 12:34:49,,12,2
1276063142290487,815077963290487,2021,13,4,121,42.0,4.0,1,LIGUS2,1,LIGUS2,3,2022-12-13 12:34:49,,12,2
1276063143290487,815077963290487,2021,13,4,121,42.0,1.0,1,LOJA,1,LOJA,10,2022-12-13 12:34:49,,12,2
1276063144290487,815077963290487,2021,13,4,121,42.0,2.0,1,LOJA,1,LOJA,10,2022-12-13 12:34:49,,12,2
