CN,STATECD,SYMBOL,INV_GROUP_CD,UNITCD_LIST,START_DATE,END_DATE,MANUAL_START,MANUAL_END,NOTES,CREATED_DATE,MODIFIED_DATE
245530859010661,39,PHAR3,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530860010661,39,PHAU7,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530861010661,39,POBO10,,,2007-01-01 00:00:00,,4.0,,Species not in PLANTS 2000,2010-09-24 00:00:00,
245530862010661,39,POCU6,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530863010661,39,POSA4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530864010661,39,RHCA3,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530865010661,39,ROMU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530866010661,39,ROPS,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530867010661,39,SPJA,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530868010661,39,TARA,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530869010661,39,TRSE6,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530870010661,39,ULPU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530871010661,39,VIOP,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530912010661,41,ACRE3,,,2011-01-01 00:00:00,,5.0,,knapweed spp group,2010-09-02 00:00:00,
245530917010661,41,AIAL,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530918010661,41,ALPE4,,"0, 1, 2",2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530919010661,41,BRSY,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530920010661,41,BRTE,,"3,4",2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530921010661,41,BUDA2,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530922010661,41,CADR,,"3,4",2011-01-01 00:00:00,,5.0,,cardaria spp group,2010-09-02 00:00:00,
245530923010661,41,CANU4,,,2011-01-01 00:00:00,,5.0,,thistle spp group,2010-09-02 00:00:00,
245530924010661,41,CAPU6,,"3,4",2011-01-01 00:00:00,,5.0,,cardaria spp group,2010-09-02 00:00:00,
245530925010661,41,CAPY2,,,2011-01-01 00:00:00,,5.0,,thistle spp group,2010-09-02 00:00:00,
245530926010661,41,CESTM,,,2011-01-01 00:00:00,,5.0,,NRCS 2000 to 2010 update of SYMBOL from CEBI2 to CESTM.,2010-09-02 00:00:00,
245530927010661,41,CENI3,,,2011-01-01 00:00:00,,5.0,,NRCS 2000 to 2010 update of SYMBOL from CEDET to CENI3.,2010-09-02 00:00:00,
245530928010661,41,CEDI3,,,2011-01-01 00:00:00,,5.0,,knapweed spp group,2010-09-02 00:00:00,
245530929010661,41,CEME2,,,2011-01-01 00:00:00,,5.0,,starthistle spp group,2010-09-02 00:00:00,
245530930010661,41,CESO3,,,2011-01-01 00:00:00,,5.0,,starthistle spp group,2010-09-02 00:00:00,
245530931010661,41,CEVIS2,,,2011-01-01 00:00:00,,5.0,,NRCS 2000 to 2010 update of SYMBOL from CETR8 to CEVIS2.,2010-09-02 00:00:00,
245530932010661,41,CHJU,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530933010661,41,CIAR4,,,2011-01-01 00:00:00,,5.0,,thistle spp group,2010-09-02 00:00:00,
245530934010661,41,CIVU,,,2011-01-01 00:00:00,,5.0,,thistle spp group,2010-09-02 00:00:00,
245530935010661,41,CLVI6,,"0, 1, 2",2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530936010661,41,CYOF,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530937010661,41,CYSC4,,,2011-01-01 00:00:00,,5.0,,broom spp group,2010-09-02 00:00:00,
245530938010661,41,EUES,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530939010661,41,GEMO2,,,2011-01-01 00:00:00,,5.0,,broom spp group,2010-09-02 00:00:00,
245530940010661,41,GERO,,"0, 1, 2",2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530941010661,41,HEHE,,,2011-01-01 00:00:00,,5.0,,ivy spp group,2010-09-02 00:00:00,
245530942010661,41,HEHEC,,,2011-01-01 00:00:00,,5.0,,HECA37; ivy spp group,2010-09-02 00:00:00,
245530943010661,41,HEHI12,,,2011-01-01 00:00:00,,5.0,,ivy spp group,2010-09-02 00:00:00,
245530944010661,41,HIAU,,,2011-01-01 00:00:00,,5.0,,hawkweed spp group,2010-09-02 00:00:00,
245530945010661,41,HICA10,,,2011-01-01 00:00:00,,5.0,,hawkweed spp group,2010-09-02 00:00:00,
245530946010661,41,HYPE,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530947010661,41,ILAQ80,,"0, 1, 2",2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530948010661,41,IMGL,,"0, 1, 2",2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530949010661,41,ISTI,,"3,4",2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530950010661,41,LELA2,,"3,4",2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530951010661,41,LEVU,,"0, 1, 2",2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530952010661,41,LIDA,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530953010661,41,LYSA2,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530954010661,41,ONAC,,,2011-01-01 00:00:00,,5.0,,thistle spp group,2010-09-02 00:00:00,
245530955010661,41,POBO10,,,2011-01-01 00:00:00,,5.0,,knotweed spp group,2010-09-02 00:00:00,
245530956010661,41,POBU,,"3,4",2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530957010661,41,POCU6,,,2011-01-01 00:00:00,,5.0,,knotweed spp group,2010-09-02 00:00:00,
245530958010661,41,POPO5,,,2011-01-01 00:00:00,,5.0,,knotweed spp group,2010-09-02 00:00:00,
245530959010661,41,PORE5,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530960010661,41,POSA4,,,2011-01-01 00:00:00,,5.0,,knotweed spp group,2010-09-02 00:00:00,
245530961010661,41,RUAR9,,,2011-01-01 00:00:00,,5.0,,NRCS 2000 to 2010 update of SYMBOL from RUDI2 to RUAR9.,2010-09-02 00:00:00,
245530962010661,41,RULA,,"0, 1, 2",2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530963010661,41,SPJU2,,,2011-01-01 00:00:00,,5.0,,broom spp group,2010-09-02 00:00:00,
245530964010661,41,TACA8,,"3,4",2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530965010661,41,TARA,,"3,4",2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530966010661,41,ULEU,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530967010661,42,ACPL,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530968010661,42,AIAL,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530969010661,42,ALJU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530970010661,42,ALPE4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530971010661,42,BETH,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530972010661,42,BEVU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530973010661,42,CESTM,,,2007-01-01 00:00:00,,4.0,,NRCS 2000 to 2010 update of SYMBOL from CEBI2 to CESTM.,2010-09-24 00:00:00,
245530974010661,42,CEOR7,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530975010661,42,CIAR4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530976010661,42,CIVU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530977010661,42,CYLO11,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530978010661,42,CYRO8,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530979010661,42,ELAN,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530980010661,42,ELUM,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530981010661,42,EUES,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530982010661,42,FRAL4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530983010661,42,HEHE,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530984010661,42,HEMA3,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530985010661,42,LIVU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530986010661,42,LOBE,1.0,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530987010661,42,LOJA,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530988010661,42,LOMA6,1.0,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530989010661,42,LOMO2,1.0,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530990010661,42,LONIC,1.0,,2007-01-01 00:00:00,,4.0,,"Consists of L. maackii, L. morrowii, L. tatarica or L. x bella if INVASIVE=Y after unknown processing.",2010-09-24 00:00:00,
245530991010661,42,LOTA,1.0,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530992010661,42,LYNU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530993010661,42,LYSA2,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530994010661,42,MEAZ,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530995010661,42,MEQU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530996010661,42,MIVI,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530997010661,42,PATO2,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530998010661,42,PHAR3,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530999010661,42,PHAU7,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245531000010661,42,POBO10,,,2007-01-01 00:00:00,,4.0,,Species not in PLANTS 2000,2010-09-24 00:00:00,
245531001010661,42,POCU6,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245531002010661,42,POSA4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245531003010661,42,RHCA3,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245531004010661,42,ROMU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245531005010661,42,ROPS,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245531006010661,42,SPJA,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245531007010661,42,TARA,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245531008010661,42,TRSE6,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245531009010661,42,ULPU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245531010010661,42,VIOP,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245531011010661,44,ACPL,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245531012010661,44,AIAL,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245531013010661,44,ALJU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245531014010661,44,ALPE4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245531015010661,44,BETH,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245531016010661,44,BEVU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
2113052722732862,56,LYTHR,,,2023-01-01 00:00:00,,9.2,,,2025-07-03 08:15:36,
2113052574732862,35,POBU,,,2023-01-01 00:00:00,,9.2,,,2025-07-03 08:00:19,
2113052575732862,35,POCU6,,,2023-01-01 00:00:00,,9.2,,,2025-07-03 08:00:19,
2113052576732862,35,POLYG4,,,2023-01-01 00:00:00,,9.2,,,2025-07-03 08:00:20,
2113052577732862,35,PORE5,,,2023-01-01 00:00:00,,9.2,,,2025-07-03 08:00:20,
2113052578732862,35,POSA4,,,2023-01-01 00:00:00,,9.2,,,2025-07-03 08:00:20,
2113052579732862,35,RAAC3,,,2023-01-01 00:00:00,,9.2,,,2025-07-03 08:00:20,
2113052580732862,35,RUAR9,,,2023-01-01 00:00:00,,9.2,,,2025-07-03 08:00:20,
2113052581732862,35,SAAE,,,2023-01-01 00:00:00,,9.2,,,2025-07-03 08:00:20,
2113052582732862,35,SALSO,,,2023-01-01 00:00:00,,9.2,,,2025-07-03 08:00:20,
2113052583732862,35,SEJA,,,2023-01-01 00:00:00,,9.2,,,2025-07-03 08:00:21,
2113052584732862,35,SOHA,,,2023-01-01 00:00:00,,9.2,,,2025-07-03 08:00:21,
2113052585732862,35,SONCH,,,2023-01-01 00:00:00,,9.2,,,2025-07-03 08:00:21,
2113052586732862,35,TACA8,,,2023-01-01 00:00:00,,9.2,,,2025-07-03 08:00:21,
2113052587732862,35,TAVU,,,2023-01-01 00:00:00,,9.2,,,2025-07-03 08:00:21,
165138527981125,28,SCPH,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:51,2017-12-21 17:44:17
165138528981125,28,IMCY,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:51,2017-12-21 17:44:17
165138529981125,28,MIVI,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:51,2017-12-21 17:44:17
165138530981125,28,MISI,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:51,2017-12-21 17:44:17
165138531981125,28,BAMBU,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:51,2017-12-21 17:44:17
165138532981125,28,LYJA,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:51,2017-12-21 17:44:17
165138533981125,28,ALPE4,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:51,2017-12-21 17:44:17
165138534981125,28,LESPE,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:51,2017-12-21 17:44:17
165138535981125,28,LECU,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:51,2017-12-21 17:44:17
165138536981125,28,BRPA4,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:51,
165138537981125,28,FISI2,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:51,
165138538981125,28,FRAL4,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:51,
165138539981125,28,POTR4,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:51,
165138540981125,28,PYCA80,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:51,
165138541981125,28,TAMAR2,,"1,2,3,4,5",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:51,
165138611981125,40,MIVI,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138613981125,40,BAMBU,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138614981125,40,LYJA,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138615981125,40,ALPE4,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138617981125,40,LECU,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138618981125,40,BRPA4,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138619981125,40,FISI2,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138620981125,40,FRAL4,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138621981125,40,POTR4,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138622981125,40,PYCA80,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138623981125,40,TAMAR2,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138624981125,40,VEFO,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138625981125,40,BETH,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138626981125,40,MABE2,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138627981125,40,POCU6,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138628981125,40,SPJA,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138629981125,40,AKQU,,"1,2,3,4,5,6,7",2013-10-01 00:00:00,,6.0,,,2017-12-21 11:46:52,
165138630981125,45,AIAL,,"1,2,3",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138631981125,45,ALJU,,"1,2,3",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138633981125,45,MEAZ,,"1,2,3",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138634981125,45,TRSE6,,"1,2,3",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138637981125,45,ELPU2,,"1,2,3",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138638981125,45,LIGUS2,,"1,2,3",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138639981125,45,LIJA,,"1,2,3",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138641981125,45,NADO,,"1,2,3",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138642981125,45,ROSA5,,"1,2,3",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138644981125,45,DIOSC,,"1,2,3",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138645981125,45,EUFO5,,"1,2,3",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138646981125,45,LOJA,,"1,2,3",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138648981125,45,VINCA,,"1,2,3",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:52,2017-12-21 17:44:17
165138762981125,5,LONIC,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:54,2017-12-21 17:44:17
165138765981125,5,CEOR7,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:54,2017-12-21 17:44:17
165138769981125,5,PUMOL,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:54,2017-12-21 17:44:17
165138773981125,5,IMCY,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:54,2017-12-21 17:44:17
165138776981125,5,BAMBU,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:54,2017-12-21 17:44:17
165138780981125,5,LECU,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:54,2017-12-21 17:44:17
165138795981125,51,PATO2,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:54,2017-12-21 17:44:17
165138800981125,51,ELPU2,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:54,2017-12-21 17:44:17
165138804981125,51,NADO,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:54,2017-12-21 17:44:17
165138807981125,51,DIOSC,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:54,2017-12-21 17:44:17
165138811981125,51,VINCA,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:54,2017-12-21 17:44:17
165138815981125,51,MIVI,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:54,2017-12-21 17:44:17
165138818981125,51,LYJA,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:54,2017-12-21 17:44:17
165138834981125,5,AIAL,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:54,2017-12-21 17:44:17
165138837981125,12,EUAL13,,"1,2,3,4",2001-01-01 00:00:00,,1.0,,,2017-12-21 14:38:33,2017-12-21 17:44:17
165138841981125,28,EUAL13,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 14:38:33,2017-12-21 17:44:17
165138845981125,47,EUAL13,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 14:38:34,2017-12-21 17:44:17
165138848981125,12,CUAN4,,"1,2,3,4",2001-01-01 00:00:00,,1.0,,,2017-12-21 14:56:13,2017-12-21 17:44:17
165138388981125,13,TRSE6,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:50,2017-12-21 17:44:17
165138393981125,13,LIJA,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:50,2017-12-21 17:44:17
165138397981125,13,CEOR7,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:50,2017-12-21 17:44:17
165138400981125,13,LOJA,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:50,2017-12-21 17:44:17
165138404981125,13,SCPH,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:50,2017-12-21 17:44:17
165138407981125,13,MISI,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:50,2017-12-21 17:44:17
165138411981125,13,LESPE,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:50,2017-12-21 17:44:17
165138427981125,21,PATO2,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:50,2017-12-21 17:44:17
165138430981125,21,ELAEA,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:50,2017-12-21 17:44:17
165138435981125,21,LONIC,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:50,2017-12-21 17:44:17
165138439981125,21,DIOSC,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:50,2017-12-21 17:44:17
165138443981125,21,VINCA,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:50,2017-12-21 17:44:17
165138447981125,21,MIVI,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:50,2017-12-21 17:44:17
165138450981125,21,LYJA,,"1,2,3,4,5,6,7",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:50,2017-12-21 17:44:17
165138466981125,22,AIAL,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:50,2017-12-21 17:44:17
165138470981125,22,TRSE6,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:50,2017-12-21 17:44:17
165138474981125,22,LIGUS2,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:50,2017-12-21 17:44:17
165138478981125,22,ROSA5,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:50,2017-12-21 17:44:17
165138482981125,22,LOJA,,"1,2,3,4,5",2001-01-01 00:00:00,,1.0,,,2017-12-21 11:46:51,2017-12-21 17:44:17
165138849981125,12,LACA2,,"1,2,3,4",2001-01-01 00:00:00,,1.0,,,2017-12-21 14:56:13,2017-12-21 17:44:17
165138850981125,12,LELE10,,"1,2,3,4",2013-10-01 00:00:00,,6.0,,,2017-12-21 14:56:13,
165138851981125,12,ABPR3,,"1,2,3,4",2001-01-01 00:00:00,,1.0,,,2017-12-21 14:56:13,2017-12-21 17:44:17
165138852981125,12,PSIDI,,"1,2,3,4",2001-01-01 00:00:00,,1.0,,,2017-12-21 14:56:13,2017-12-21 17:44:17
165138853981125,12,CASUA,,"1,2,3,4",2001-01-01 00:00:00,,1.0,,,2017-12-21 14:56:13,2017-12-21 17:44:17
165138854981125,12,MEQU,,"1,2,3,4",2001-01-01 00:00:00,,1.0,,,2017-12-21 14:56:13,2017-12-21 17:44:17
165138855981125,12,SYCU,,"1,2,3,4",2001-01-01 00:00:00,,1.0,,,2017-12-21 14:56:13,2017-12-21 17:44:17
165138856981125,12,RHTO10,,"1,2,3,4",2001-01-01 00:00:00,,1.0,,,2017-12-21 14:56:13,2017-12-21 17:44:17
165138857981125,12,MAUN3,,"1,2,3,4",2001-01-01 00:00:00,,1.0,,,2017-12-21 14:56:13,2017-12-21 17:44:17
165138858981125,12,PAFO3,,"1,2,3,4",2001-01-01 00:00:00,,1.0,,,2017-12-21 14:56:13,2017-12-21 17:44:17
165138859981125,12,NEPHR,,"1,2,3,4",2001-01-01 00:00:00,,1.0,,,2017-12-21 14:56:14,2017-12-21 17:44:17
165138860981125,12,URLO,,"1,2,3,4",2013-10-01 00:00:00,,6.0,,,2017-12-21 14:56:14,
165138861981125,12,INHI,,"1,2,3,4",2001-01-01 00:00:00,,1.0,,,2017-12-21 14:56:14,2017-12-21 17:44:17
165138862981125,12,URMA3,,"1,2,3,4",2013-10-01 00:00:00,,6.0,,,2017-12-21 14:56:14,
165138863981125,12,MERE9,,"1,2,3,4",2013-10-01 00:00:00,,6.0,,,2017-12-21 14:56:14,
165138864981125,12,EUUN2,,"1,2,3,4",2001-01-01 00:00:00,,1.0,,,2017-12-21 14:56:14,2017-12-21 17:44:17
165138865981125,12,LYMI,,"1,2,3,4",2001-01-01 00:00:00,,1.0,,,2017-12-21 14:56:14,2017-12-21 17:44:17
165138866981125,12,ACAU,,"1,2,3,4",2013-10-01 00:00:00,,6.0,,,2017-12-21 14:56:14,
165138867981125,12,SCAC2,,"1,2,3,4",2001-01-01 00:00:00,,1.0,,,2017-12-21 14:56:14,2017-12-21 17:44:17
165138868981125,12,SOTA3,,"1,2,3,4",2013-10-01 00:00:00,,6.0,,,2017-12-21 14:56:14,
