CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,COVER_PCT,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE
1671316921290487,1150117058290487,2023,37,3,35,20.0,2.0,2,ROSA5,1,ROSA5,1,2024-08-21 12:46:03,,11,2
1671316922290487,1150117058290487,2023,37,3,35,20.0,4.0,3,ROSA5,1,ROSA5,5,2024-08-21 12:46:03,,11,2
1671316927290487,1150117059290487,2023,37,3,35,16.0,1.0,1,LIGUS2,1,LIGUS2,35,2024-08-21 12:46:03,,11,2
1671316928290487,1150117059290487,2023,37,3,35,16.0,2.0,2,LIGUS2,1,LIGUS2,5,2024-08-21 12:46:03,,11,2
1671316929290487,1150117059290487,2023,37,3,35,16.0,3.0,2,LIGUS2,1,LIGUS2,70,2024-08-21 12:46:03,,11,2
1671316930290487,1150117059290487,2023,37,3,35,16.0,4.0,1,LIGUS2,1,LIGUS2,15,2024-08-21 12:46:03,,11,2
1671316931290487,1150117059290487,2023,37,3,35,16.0,1.0,1,LOJA,1,LOJA,55,2024-08-21 12:46:03,,11,2
1671316932290487,1150117059290487,2023,37,3,35,16.0,2.0,2,LOJA,1,LOJA,65,2024-08-21 12:46:03,,11,2
1671316933290487,1150117059290487,2023,37,3,35,16.0,3.0,2,LOJA,1,LOJA,10,2024-08-21 12:46:03,,11,2
1671316934290487,1150117059290487,2023,37,3,35,16.0,4.0,1,LOJA,1,LOJA,35,2024-08-21 12:46:03,,11,2
1671316935290487,1150117059290487,2023,37,3,35,16.0,1.0,1,ROSA5,1,ROSA5,1,2024-08-21 12:46:03,,11,2
1671316936290487,1150117059290487,2023,37,3,35,16.0,2.0,2,ROSA5,1,ROSA5,30,2024-08-21 12:46:03,,11,2
1671316937290487,1150117059290487,2023,37,3,35,16.0,3.0,2,ROSA5,1,ROSA5,1,2024-08-21 12:46:03,,11,2
1671316943290487,1150117060290487,2023,37,3,109,20.0,1.0,1,LIGUS2,1,LIGUS2,1,2024-08-21 12:46:03,,11,2
1671316944290487,1150117060290487,2023,37,3,109,20.0,2.0,1,LIGUS2,1,LIGUS2,1,2024-08-21 12:46:03,,11,2
1671316945290487,1150117060290487,2023,37,3,109,20.0,2.0,1,LOJA,1,LOJA,1,2024-08-21 12:46:03,,11,2
1671316946290487,1150117060290487,2023,37,3,109,20.0,3.0,1,LOJA,1,LOJA,1,2024-08-21 12:46:03,,11,2
1671312238290487,1150116522290487,2023,37,2,83,74.0,1.0,1,LIGUS2,1,LIGUS2,1,2024-08-21 12:45:40,,11,2
1671312239290487,1150116522290487,2023,37,2,83,74.0,2.0,1,LIGUS2,1,LIGUS2,1,2024-08-21 12:45:40,,11,2
1671312240290487,1150116522290487,2023,37,2,83,74.0,3.0,1,LIGUS2,1,LIGUS2,1,2024-08-21 12:45:40,,11,2
1671312241290487,1150116522290487,2023,37,2,83,74.0,1.0,1,LOJA,1,LOJA,1,2024-08-21 12:45:40,,11,2
1671312242290487,1150116522290487,2023,37,2,83,74.0,2.0,1,LOJA,1,LOJA,1,2024-08-21 12:45:40,,11,2
1671312243290487,1150116522290487,2023,37,2,83,74.0,3.0,1,LOJA,1,LOJA,1,2024-08-21 12:45:40,,11,2
1671316976290487,1150117067290487,2023,37,3,197,19.0,2.0,2,LIGUS2,1,LIGUS2,5,2024-08-21 12:46:03,,11,2
1671316977290487,1150117067290487,2023,37,3,197,19.0,2.0,2,LOJA,1,LOJA,3,2024-08-21 12:46:03,,11,2
1671316978290487,1150117067290487,2023,37,3,197,19.0,2.0,2,MIVI,1,MIVI,8,2024-08-21 12:46:03,,11,2
1671316983290487,1150117068290487,2023,37,3,197,21.0,1.0,1,MIVI,1,MIVI,1,2024-08-21 12:46:03,,11,2
1671316984290487,1150117068290487,2023,37,3,197,21.0,4.0,1,MIVI,1,MIVI,1,2024-08-21 12:46:03,,11,2
1671317001290487,1150117072290487,2023,37,3,97,28.0,2.0,2,LIGUS2,1,LIGUS2,1,2024-08-21 12:46:03,,11,2
1671320918290487,1150116374290487,2023,37,3,7,16.0,1.0,1,LOJA,1,LOJA,2,2024-08-21 12:46:23,,11,2
1671320919290487,1150116374290487,2023,37,3,7,16.0,2.0,1,LOJA,1,LOJA,3,2024-08-21 12:46:23,,11,2
1671320920290487,1150116374290487,2023,37,3,7,16.0,4.0,1,LOJA,1,LOJA,1,2024-08-21 12:46:23,,11,2
1671320921290487,1150116374290487,2023,37,3,7,16.0,1.0,1,MIVI,1,MIVI,40,2024-08-21 12:46:23,,11,2
1671320922290487,1150116374290487,2023,37,3,7,16.0,2.0,1,MIVI,1,MIVI,60,2024-08-21 12:46:23,,11,2
1671320923290487,1150116374290487,2023,37,3,7,16.0,3.0,1,MIVI,1,MIVI,30,2024-08-21 12:46:23,,11,2
1671320924290487,1150116374290487,2023,37,3,7,16.0,4.0,1,MIVI,1,MIVI,20,2024-08-21 12:46:23,,11,2
1671320934290487,1150116376290487,2023,37,3,7,19.0,3.0,1,LIGUS2,1,LIGUS2,5,2024-08-21 12:46:23,,11,2
1671320935290487,1150116376290487,2023,37,3,7,19.0,3.0,1,LOJA,1,LOJA,5,2024-08-21 12:46:23,,11,2
1671320942290487,1150116377290487,2023,37,3,7,31.0,3.0,1,ELAEA,1,ELAEA,2,2024-08-21 12:46:24,,11,2
1671320943290487,1150116377290487,2023,37,3,7,31.0,1.0,1,LIGUS2,1,LIGUS2,65,2024-08-21 12:46:24,,11,2
1671320944290487,1150116377290487,2023,37,3,7,31.0,2.0,1,LIGUS2,1,LIGUS2,10,2024-08-21 12:46:24,,11,2
1293389982290487,821934794290487,2022,37,2,131,7.0,4.0,2,MIVI,1,MIVI,1,2023-03-13 13:26:07,,11,1
1293389987290487,821934795290487,2022,37,2,91,85.0,1.0,1,LIGUS2,1,LIGUS2,1,2023-03-13 13:26:07,,11,1
1293389988290487,821934795290487,2022,37,2,91,85.0,3.0,1,LIGUS2,1,LIGUS2,1,2023-03-13 13:26:07,,11,1
1293389989290487,821934795290487,2022,37,2,91,85.0,1.0,1,LOJA,1,LOJA,1,2023-03-13 13:26:07,,11,1
1293389990290487,821934795290487,2022,37,2,91,85.0,3.0,1,LOJA,1,LOJA,1,2023-03-13 13:26:07,,11,1
1293395192290487,821935264290487,2022,37,1,105,26.0,3.0,1,MIVI,1,MIVI,50,2023-03-13 13:26:24,,11,1
